statisticcat_desc,zip_5,group_desc,week_ending,agg_level_desc,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,watershed_desc,region_desc,sector_desc,location_desc,domain_desc,asd_desc,watershed_code,load_time,county_ansi,util_practice_desc,asd_code,county_code,county_name,unit_desc,Value,state_name,domaincat_desc,state_fips_code,begin_code,state_ansi,prodn_practice_desc,reference_period_desc,class_desc,commodity_desc,short_desc,end_code,CV (%),country_code
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2026-08-12 12:00:00.000,,GRAIN,,,,BU,"831,600,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2026-01-12 12:00:00.000,,GRAIN,,,,BU,"942,500,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2025-08-12 12:00:00.000,,GRAIN,,,,BU,"861,800,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2025-11-14 12:00:00.000,,GRAIN,,,,BU,"886,890,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2025-09-12 12:00:00.000,,GRAIN,,,,BU,"855,440,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2025-09-30 12:00:00.000,,GRAIN,,,,BU,"748,200,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-08-12 12:00:00.000,,GRAIN,,,,BU,"742,400,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-11-08 12:00:00.000,,GRAIN,,,,BU,"800,400,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-10-11 12:00:00.000,,GRAIN,,,,BU,"800,400,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-09-12 12:00:00.000,,GRAIN,,,,BU,"759,800,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-09-30 12:00:00.000,,GRAIN,,,,BU,"612,850,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2023-08-11 12:00:00.000,,GRAIN,,,,BU,"632,400,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2023-11-09 12:00:00.000,,GRAIN,,,,BU,"644,930,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2023-10-12 12:00:00.000,,GRAIN,,,,BU,"650,260,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2023-09-12 12:00:00.000,,GRAIN,,,,BU,"676,910,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"510,600,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2022-08-12 12:00:52.000,,GRAIN,,,,BU,"621,150,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2022-11-09 12:00:00.000,,GRAIN,,,,BU,"592,250,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2022-10-12 12:00:00.000,,GRAIN,,,,BU,"592,250,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2022-09-12 12:03:33.000,,GRAIN,,,,BU,"628,300,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"750,600,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2021-08-12 12:01:34.000,,GRAIN,,,,BU,"745,200,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2021-11-09 12:02:06.000,,GRAIN,,,,BU,"736,700,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2021-10-12 12:01:38.000,,GRAIN,,,,BU,"742,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2021-09-10 12:08:17.000,,GRAIN,,,,BU,"731,400,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"766,480,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2020-08-12 12:04:12.000,,GRAIN,,,,BU,"822,250,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2020-11-10 12:02:34.000,,GRAIN,,,,BU,"759,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2020-10-09 12:01:33.000,,GRAIN,,,,BU,"787,750,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2020-09-11 12:03:32.000,,GRAIN,,,,BU,"782,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"800,660,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2019-08-12 12:01:08.000,,GRAIN,,,,BU,"810,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2019-11-08 12:00:46.000,,GRAIN,,,,BU,"798,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2019-10-10 12:03:54.000,,GRAIN,,,,BU,"816,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2019-09-12 12:01:19.000,,GRAIN,,,,BU,"816,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,GRAIN,,,,BU,"642,420,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2018-08-10 12:01:40.000,,GRAIN,,,,BU,"657,900,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2018-11-08 12:01:20.000,,GRAIN,,,,BU,"663,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2018-10-11 12:02:09.000,,GRAIN,,,,BU,"663,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2018-09-12 12:02:09.000,,GRAIN,,,,BU,"668,100,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"686,400,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2017-08-10 12:08:28.000,,GRAIN,,,,BU,"665,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2017-11-09 12:02:08.000,,GRAIN,,,,BU,"707,200,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2017-10-12 12:04:13.000,,GRAIN,,,,BU,"696,800,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2017-09-12 12:01:44.000,,GRAIN,,,,BU,"665,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"698,640,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2016-08-12 12:00:00.000,,GRAIN,,,,BU,"659,750,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2016-11-09 13:11:41.000,,GRAIN,,,,BU,"712,950,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2016-10-12 12:00:00.000,,GRAIN,,,,BU,"712,950,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2016-09-12 12:00:00.000,,GRAIN,,,,BU,"687,050,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,GRAIN,,,,BU,"580,160,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2015-08-12 12:00:00.000,,GRAIN,,,,BU,"570,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2015-11-10 12:00:00.000,,GRAIN,,,,BU,"569,800,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2015-10-09 12:00:00.000,,GRAIN,,,,BU,"565,950,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,KS,ANNUAL,SURVEY,,,CROPS,KANSAS,TOTAL,,00000000,2015-09-11 12:00:00.000,,GRAIN,,,,BU,"555,000,000",KANSAS,NOT SPECIFIED,20,00,20,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2026-08-12 12:00:00.000,,GRAIN,,,,BU,"273,600,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2026-08-12 12:00:00.000,,GRAIN,,,,BU,"273,600,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2026-01-12 12:00:00.000,,GRAIN,,,,BU,"237,140,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2025-08-12 12:00:00.000,,GRAIN,,,,BU,"264,120,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2025-11-14 12:00:00.000,,GRAIN,,,,BU,"232,880,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2025-09-12 12:00:00.000,,GRAIN,,,,BU,"248,500,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR - SEP FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2025-09-30 12:00:00.000,,GRAIN,,,,BU,"227,840,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2024-08-12 12:00:00.000,,GRAIN,,,,BU,"239,360,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2024-11-08 12:00:00.000,,GRAIN,,,,BU,"230,400,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR - NOV FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,KY,ANNUAL,SURVEY,,,CROPS,KENTUCKY,TOTAL,,00000000,2024-10-11 12:00:00.000,,GRAIN,,,,BU,"238,080,000",KENTUCKY,NOT SPECIFIED,21,00,21,ALL PRODUCTION PRACTICES,YEAR - OCT FORECAST,ALL CLASSES,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",00,,9000
