zip_5,domaincat_desc,group_desc,week_ending,sector_desc,class_desc,asd_code,watershed_desc,commodity_desc,county_code,state_name,domain_desc,Value,location_desc,freq_desc,short_desc,reference_period_desc,util_practice_desc,county_ansi,county_name,watershed_code,statisticcat_desc,source_desc,year,country_name,agg_level_desc,unit_desc,congr_district_code,prodn_practice_desc,CV (%),state_fips_code,end_code,begin_code,country_code,region_desc,state_ansi,asd_desc,load_time,state_alpha
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"7,225,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2024-01-09 15:00:00.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,360,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2024-01-09 15:00:00.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,460,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2024-01-09 15:00:00.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"7,830,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2024-01-09 15:00:00.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,455,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2024-01-09 15:00:00.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,910,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2019-02-06 15:00:06.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,160,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2019-02-06 15:00:06.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NEW YORK,TOTAL,"8,160,000",NEW YORK,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,36,00,00,9000,,36,,2019-02-06 15:00:06.000,NY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"660,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2026-01-12 12:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"240,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2025-09-30 12:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"540,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2024-09-30 12:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"420,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2024-01-09 15:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"630,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2024-01-09 15:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"560,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2024-01-09 15:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"900,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2024-01-09 15:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"800,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2024-01-09 15:00:00.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"720,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2019-02-06 15:00:06.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"620,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2019-02-06 15:00:06.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH CAROLINA,TOTAL,"800,000",NORTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,37,00,00,9000,,37,,2019-02-06 15:00:06.000,NC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"3,230,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2026-01-12 12:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"3,900,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2025-09-30 12:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"3,500,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2024-09-30 12:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"3,450,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2024-01-09 15:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"1,875,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2024-01-09 15:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"2,248,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2024-01-09 15:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"2,730,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2024-01-09 15:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"2,550,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2024-01-09 15:00:00.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"1,600,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2019-02-06 15:00:06.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"2,625,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2019-02-06 15:00:06.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,NORTH DAKOTA,TOTAL,"2,100,000",NORTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,38,00,00,9000,,38,,2019-02-06 15:00:06.000,ND
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"4,400,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2026-01-12 12:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"3,200,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2025-09-30 12:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"3,360,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2024-09-30 12:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"3,740,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2024-01-09 15:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"3,200,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2024-01-09 15:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"4,200,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2024-01-09 15:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"3,230,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2024-01-09 15:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"3,200,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2024-01-09 15:00:00.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"4,200,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2019-02-06 15:00:06.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"3,255,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2019-02-06 15:00:06.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OHIO,TOTAL,"4,800,000",OHIO,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,39,00,00,9000,,39,,2019-02-06 15:00:06.000,OH
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"350,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2026-01-12 12:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"240,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2025-09-30 12:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"420,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2024-09-30 12:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"385,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2024-01-09 15:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"300,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2024-01-09 15:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"280,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2024-01-09 15:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"260,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2024-01-09 15:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"220,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2024-01-09 15:00:00.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"400,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2019-02-06 15:00:06.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"300,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2019-02-06 15:00:06.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OKLAHOMA,TOTAL,"255,000",OKLAHOMA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,40,00,00,9000,,40,,2019-02-06 15:00:06.000,OK
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"667,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2026-01-12 12:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"1,058,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2025-09-30 12:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"1,014,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2024-09-30 12:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"952,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2024-01-09 15:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"897,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2024-01-09 15:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"782,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2024-01-09 15:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"840,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2024-01-09 15:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"782,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2024-01-09 15:00:00.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"960,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2019-02-06 15:00:06.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"1,080,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2019-02-06 15:00:06.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,OREGON,TOTAL,"816,000",OREGON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,41,00,00,9000,,41,,2019-02-06 15:00:06.000,OR
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"6,300,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2026-01-12 12:00:00.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"5,120,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2025-09-30 12:00:00.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"6,900,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2024-09-30 12:00:00.000,PA
