state_ansi,prodn_practice_desc,class_desc,reference_period_desc,commodity_desc,end_code,short_desc,CV (%),country_code,state_fips_code,begin_code,county_name,unit_desc,Value,state_name,domaincat_desc,county_ansi,util_practice_desc,asd_code,county_code,location_desc,domain_desc,asd_desc,watershed_code,load_time,watershed_desc,region_desc,sector_desc,agg_level_desc,week_ending,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,statisticcat_desc,zip_5,group_desc
18,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,18,09,,BU,"78,799,000",INDIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,INDIANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,IN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
18,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,18,09,,BU,"105,057,000",INDIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,INDIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,IN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
18,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,18,09,,BU,"98,650,000",INDIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,INDIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,IN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
18,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,18,09,,BU,"70,708,000",INDIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,INDIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,IN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
18,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,18,09,,BU,"81,370,000",INDIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,INDIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,IN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"208,328,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"166,178,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"166,962,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"160,286,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"196,870,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"248,270,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"280,889,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"335,258,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"344,069,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"279,121,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
19,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,19,09,,BU,"247,154,000",IOWA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,IOWA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,IA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"39,728,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"47,887,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"57,563,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"49,839,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"48,552,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"77,600,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"71,682,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"68,024,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"55,781,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"53,012,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
20,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,20,09,,BU,"55,160,000",KANSAS,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,KS,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"6,437,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"7,008,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"5,074,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"7,218,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"5,349,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"6,497,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"4,746,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"8,291,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"6,267,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"3,083,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
21,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,21,09,,BU,"4,235,000",KENTUCKY,NOT SPECIFIED,,"OFF FARM, GRAIN",,,KENTUCKY,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,KY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"6,464,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"4,259,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"4,329,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"9,360,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"21,565,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"3,923,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"3,274,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"4,123,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"5,723,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"1,762,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
22,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,22,09,,BU,"1,806,000",LOUISIANA,NOT SPECIFIED,,"OFF FARM, GRAIN",,,LOUISIANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,LA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"1,972,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"3,379,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"1,234,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"629,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"2,278,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"2,679,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"2,823,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"2,446,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"1,417,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"2,541,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
24,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,24,09,,BU,"2,716,000",MARYLAND,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MARYLAND,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,MD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
26,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,CORN,09,"CORN, OFF FARM, GRAIN - STOCKS, MEASURED IN BU",,9000,26,09,,BU,"19,342,000",MICHIGAN,NOT SPECIFIED,,"OFF FARM, GRAIN",,,MICHIGAN,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,MI,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
